order_id,customer_id,order_date,product_id,product_price,category,brand,quantity,discount_pct,revenue,month,month_name
ORD00431,CUST1593,2023-02-24,220f11a485c4cc672e4b5b5aa109a441,235.0,Personal Care,Nature's Tattva,1,0,235.0,2023-02,Feb 2023
ORD00432,CUST1753,2023-06-21,1145c9474e1e9d4bcad49e5a99351767,200.0,Men's Store,Spinz,1,0,200.0,2023-06,Jun 2023
ORD00433,CUST1555,2023-05-26,6dfad3c487c760632af43664f1e80484,749.0,Mom & Baby,Inner Sense,2,0,1498.0,2023-05,May 2023
ORD00434,CUST1062,2023-08-21,25a0a574f97281c7f08074b9f6145af8,64.0,Natural,Astaberry,1,10,57.6,2023-08,Aug 2023
ORD00435,CUST1765,2023-11-25,1d7f0b1ac2b3cddcbf5af0f3611c5594,210.0,Natural,Skin Secrets,1,20,168.0,2023-11,Nov 2023
ORD00436,CUST1321,2023-10-06,be0ee0484baf5fedc635c33ed15d2aed,850.0,Skin,Dr. Sheth's,3,10,2295.0,2023-10,Oct 2023
ORD00437,CUST1058,2023-09-26,75312d6220d260eb5da62a7f141a2b77,890.0,Nykaa Luxe,Clinique,1,10,801.0,2023-09,Sep 2023
ORD00438,CUST1051,2023-09-10,1ad885558d61ed6f63a2345519ae5015,600.0,Natural,APS COSMETOFOOD,2,30,840.0,2023-09,Sep 2023
ORD00439,CUST1598,2023-03-10,baff6003970ee77fbdb793ca81dcf3b9,800.0,Makeup,Makeup Revolution,1,20,640.0,2023-03,Mar 2023
ORD00440,CUST1488,2023-09-16,2f581245aa21e41d312fb0f3a8e39bca,65.0,Skin,VLCC,1,30,45.5,2023-09,Sep 2023
ORD00441,CUST1514,2023-08-28,53d26f408540c44b9cb84a3a0d5c475b,86.0,Makeup,Blue Heaven,1,10,77.4,2023-08,Aug 2023
ORD00442,CUST1941,2023-05-20,8587595874b95bc415ee3d08084ac2be,175.0,Natural,Vedic Line,1,0,175.0,2023-05,May 2023
ORD00443,CUST1873,2023-04-09,424755c11c78b2b24ff13c675baf5d19,175.0,Health & Wellness,True Elements,3,0,525.0,2023-04,Apr 2023
ORD00444,CUST1543,2023-02-27,6fd21bf8e43c3487881a9ffb6b308fa3,299.0,Makeup,Nykaa Cosmetics,1,20,239.2,2023-02,Feb 2023
ORD00445,CUST1161,2023-06-19,2a9538d9eaf3839613e29754f1dd575c,337.0,Health & Wellness,MuscleBlaze,1,0,337.0,2023-06,Jun 2023
ORD00446,CUST1058,2023-03-25,0c9025686f0ac21006861a191e7d61a2,239.0,Hair,WOW,1,0,239.0,2023-03,Mar 2023
ORD00447,CUST1983,2023-08-23,95468730643c0fdffaa81253771485da,7000.0,Hair,CADIVEU,1,10,6300.0,2023-08,Aug 2023
ORD00448,CUST1520,2023-11-28,4d14a42545be68a60b4b0ae833062f45,449.0,Personal Care,Natural Vibes,1,10,404.1,2023-11,Nov 2023
ORD00449,CUST1082,2023-05-12,650528fb5a977c2c90a844d484cd7660,300.0,Makeup,PAC,3,10,810.0,2023-05,May 2023
ORD00450,CUST1871,2023-04-06,d7c4a6028a32983b520f8519a0c10ac1,225.0,Natural,Jovees,1,0,225.0,2023-04,Apr 2023
ORD00451,CUST1190,2023-01-08,f2a499d73cb52218b1886280d3b5bfb5,205.0,Personal Care,Matrix,1,0,205.0,2023-01,Jan 2023
ORD00452,CUST1070,2023-06-22,bf4e09e8355ae921ddb8fb910c200500,599.0,Makeup,Colorbar,1,10,539.1,2023-06,Jun 2023
ORD00453,CUST1609,2023-06-01,a9f0efd23c20338908f52a330f014bcf,45.0,Skin,Denver,1,30,31.5,2023-06,Jun 2023
ORD00454,CUST1069,2023-10-18,ee007f19f85ce1d73de2aa745ea1bc20,249.0,Natural,HealthVit,1,20,199.2,2023-10,Oct 2023
ORD00455,CUST1691,2023-12-12,6adff3885d839fb6a81466f022df7ea0,1700.0,Makeup,M.A.C,1,30,1190.0,2023-12,Dec 2023
ORD00456,CUST1882,2023-04-09,bf87bc8f2ae088813269218c0bef1e22,53.0,Natural,Nature's Essence,2,20,84.8,2023-04,Apr 2023
ORD00457,CUST1240,2023-03-31,d351ec99fea51ba1ea872383ec67e722,300.0,Makeup,Wet n Wild,1,10,270.0,2023-03,Mar 2023
ORD00458,CUST1413,2023-11-09,df7cd5233a173a8eddcfb88aa33afd2f,1290.0,Makeup,Kiko Milano,1,0,1290.0,2023-11,Nov 2023
ORD00459,CUST1122,2023-11-24,9d6f62fba9cf86c5b7825558c3cc6e80,269.0,Health & Wellness,Tea Treasure,1,10,242.1,2023-11,Nov 2023
ORD00460,CUST1964,2023-07-27,18901030685191890103000000300000000000LCRP100IN,170.0,Makeup,Lakme,2,10,306.0,2023-07,Jul 2023
ORD00461,CUST1911,2023-08-07,571dbb10246e8598f1fca29637d82a68,2050.0,Skin,Forest Essentials,1,10,1845.0,2023-08,Aug 2023
ORD00462,CUST1583,2023-09-21,4a17f8020640dea41fc84fa2db15a4b7,385.0,Personal Care,Votre,1,10,346.5,2023-09,Sep 2023
ORD00463,CUST1252,2023-06-17,1d7fcf42f3e90baf7285d90805dab37f,112.0,Brand,VLCC,1,10,100.8,2023-06,Jun 2023
ORD00464,CUST1592,2023-02-14,6adff3885d839fb6a81466f022df7ea0,1700.0,Makeup,M.A.C,1,0,1700.0,2023-02,Feb 2023
ORD00465,CUST1608,2023-07-25,6af8089fbcddcca0ceb23d6938e91009,1900.0,Makeup,Inglot,1,10,1710.0,2023-07,Jul 2023
ORD00466,CUST1040,2023-12-09,1ad885558d61ed6f63a2345519ae5015,600.0,Natural,APS COSMETOFOOD,1,0,600.0,2023-12,Dec 2023
ORD00467,CUST1634,2023-02-18,4de7fab554f91a9a00105d51f8fcce34,379.0,Hair,Schwarzkopf,1,20,303.2,2023-02,Feb 2023
ORD00468,CUST1083,2023-04-05,3ba24c5209f815f6074fc44f8430ca4e,675.0,Makeup,L.A. Girl,1,0,675.0,2023-04,Apr 2023
ORD00469,CUST1429,2023-03-13,96b194fb980ef1f505088391c4eadf91,575.0,Skin,Forest Essentials,2,0,1150.0,2023-03,Mar 2023
ORD00470,CUST1673,2023-09-02,46a325dbb0f93149e6202e339b9e7e56,220.0,Skin,Max Care,2,10,396.0,2023-09,Sep 2023
ORD00471,CUST1597,2023-06-15,96b194fb980ef1f505088391c4eadf91,575.0,Skin,Forest Essentials,1,10,517.5,2023-06,Jun 2023
ORD00472,CUST1578,2023-05-08,1a6d87dc067f498af54b4b03fdc31889,270.0,Makeup,Nykaa Cosmetics,1,10,243.0,2023-05,May 2023
ORD00473,CUST1535,2023-01-04,b1842996d1acb094c177fdeef5910301,192.0,Natural,Skin Secrets,1,0,192.0,2023-01,Jan 2023
ORD00474,CUST1323,2023-05-14,43f286a62cde98204aab8254501102ed,84.0,Natural,Himalaya,1,10,75.6,2023-05,May 2023
ORD00475,CUST1957,2023-07-16,19afa069893b40a87c454f3462088624,2750.0,Makeup,Givenchy,1,0,2750.0,2023-07,Jul 2023
ORD00476,CUST1267,2023-05-01,18901030685191890103000000300000000000LCRP100IN,600.0,Makeup,Lakme,1,30,420.0,2023-05,May 2023
ORD00477,CUST1209,2023-08-17,fc88b7f0ba8982b274d4daf71c55cb44,320.0,Makeup,Street Wear,1,30,224.0,2023-08,Aug 2023
ORD00478,CUST1685,2023-05-17,b2e73781d5a9aa937eb909adb01193fe,399.0,Makeup,Wet n Wild,2,10,718.2,2023-05,May 2023
ORD00479,CUST1733,2023-06-18,b12108251840bc0bf7cfc81e8282c5a7,298.0,Makeup,Nicka K,1,0,298.0,2023-06,Jun 2023
ORD00480,CUST1321,2023-06-04,4dc2511bbcf3b0e09194c32d1498f0f9,750.0,Natural,Aveda,1,20,600.0,2023-06,Jun 2023
ORD00481,CUST1244,2023-10-26,1a7edb4f3f0709b6776bd1a54084df85,890.0,Skin,Clinique,2,0,1780.0,2023-10,Oct 2023
ORD00482,CUST1271,2023-10-21,19afa069893b40a87c454f3462088624,2750.0,Makeup,Givenchy,1,10,2475.0,2023-10,Oct 2023
ORD00483,CUST1405,2023-01-06,8a153370da6f60a9c3415a4fe7d922b8,139.0,Brand,Nykaa Naturals,1,0,139.0,2023-01,Jan 2023
ORD00484,CUST1134,2023-05-14,dbc0faf2d57b2ab86a9785ff58117838,450.0,Natural,Aveda,1,30,315.0,2023-05,May 2023
ORD00485,CUST1687,2023-12-01,9d6f62fba9cf86c5b7825558c3cc6e80,269.0,Health & Wellness,Tea Treasure,1,0,269.0,2023-12,Dec 2023
ORD00486,CUST1660,2023-07-04,fd9f98a9a59ae12c55ea05bc2dac63e7,400.0,Makeup,L'Oreal Paris,2,10,720.0,2023-07,Jul 2023
ORD00487,CUST1307,2023-12-21,cd4f0ca40ac7148d8874cad3924c0671,150.0,Makeup,Dazller Eterna,1,20,120.0,2023-12,Dec 2023
ORD00488,CUST1468,2023-05-01,8d2a7bd74e83d0159c983bd896f60d7a,2050.0,Hair,Aveda,1,10,1845.0,2023-05,May 2023
ORD00489,CUST1323,2023-02-01,fd955ee3b5b39b7c28f4bcc3aa7141ae,1900.0,Makeup,Lime Crime,2,0,3800.0,2023-02,Feb 2023
ORD00490,CUST1951,2023-12-08,6f0be1da372aea9655604ec4874fb2b5,460.0,Personal Care,Just Herbs,2,30,644.0,2023-12,Dec 2023
ORD00491,CUST1769,2023-03-02,b1f874e953b1ccbfd91098723fe56bc8,750.0,NFBA 2020 Nominees Online Sale,Bioderma,2,10,1350.0,2023-03,Mar 2023
ORD00492,CUST1958,2023-08-27,a5cab3bcb0bb2d25775ae65ad939de40,699.0,Makeup,Paese Cosmetics,1,10,629.1,2023-08,Aug 2023
ORD00493,CUST1074,2023-06-07,0c55ae283d7f8ebe749f5b1b96885029,79.0,Men's Store,Garnier,1,0,79.0,2023-06,Jun 2023
ORD00494,CUST1009,2023-03-23,fbe59721a5e29ad76fc386eb1e4270ef,75.0,Skin,Biotique,3,10,202.5,2023-03,Mar 2023
ORD00495,CUST1469,2023-07-27,ec5e34500114440a135349d3977f0512,85.0,Personal Care,Nivea,2,10,153.0,2023-07,Jul 2023
ORD00496,CUST1636,2023-12-18,ec0de98311d268b2c533109458d0a682,449.0,Mom & Baby,Tjori,1,0,449.0,2023-12,Dec 2023
ORD00497,CUST1576,2023-09-15,18638014524b84b53f9bb76f90e2ee66,99.0,Brand,Biotique,1,0,99.0,2023-09,Sep 2023
ORD00498,CUST1102,2023-12-27,82802fa6ef12a43a7091089d5a66ebab,295.0,Makeup,Miss Claire,1,20,236.0,2023-12,Dec 2023
ORD00499,CUST1075,2023-06-09,18901030728867890103000000300000000000VHWF1R8IN,135.0,Skin,Vaseline,2,0,270.0,2023-06,Jun 2023
ORD00500,CUST1550,2023-12-20,10637cc9832223fdde9194240f24a0ab,495.0,Makeup,Deborah,1,0,495.0,2023-12,Dec 2023
ORD00501,CUST1218,2023-03-02,af2acd07fb737766cfdcc208e3d8b456,290.0,Natural,SSCPL Herbals,1,10,261.0,2023-03,Mar 2023
ORD00502,CUST1518,2023-11-24,b7948325c4fab2c2a220f8a93efb84c3,368.0,Makeup,Nykaa Cosmetics,1,20,294.4,2023-11,Nov 2023
ORD00503,CUST1271,2023-06-01,084de4e4ad20c8b5c2e960c2238e9e91,3700.0,Nykaa Luxe,M.A.C,1,0,3700.0,2023-06,Jun 2023
ORD00504,CUST1135,2023-07-08,f2a499d73cb52218b1886280d3b5bfb5,205.0,Personal Care,Matrix,2,10,369.0,2023-07,Jul 2023
ORD00505,CUST1955,2023-11-11,d68d00dc92b849577e1afc761931979b,2625.0,Men's Store,Salvatore Ferragamo,1,0,2625.0,2023-11,Nov 2023
ORD00506,CUST1357,2023-04-24,a7d097919716b0811d97b1d7c0727011,191.0,Makeup,Kay Beauty,2,0,382.0,2023-04,Apr 2023
ORD00507,CUST1902,2023-04-23,7d28fe12edafeaacbf663861d012d5d0,3680.0,Fragrance,Burberry,3,0,11040.0,2023-04,Apr 2023
ORD00508,CUST1070,2023-03-10,92ba9135ac78e742ac259b01d1ad5570,494.0,Makeup,Faces Canada,1,20,395.2,2023-03,Mar 2023
ORD00509,CUST1900,2023-09-02,b22678e308247f2a60b1c819d094ee85,1900.0,Makeup,Lime Crime,1,0,1900.0,2023-09,Sep 2023
ORD00510,CUST1250,2023-03-20,bd938139a2abed05f8adb4c777408bf5,315.0,Skin,Kama Ayurveda,1,0,315.0,2023-03,Mar 2023
ORD00511,CUST1378,2023-08-21,718a642688cf9ffad6e98bda4b872b58,524.0,Natural,Nykaa Naturals,2,10,943.2,2023-08,Aug 2023
ORD00512,CUST1291,2023-11-07,50deebf5cbb1c8229d791e5058dc7af9,1900.0,Makeup,Lime Crime,1,20,1520.0,2023-11,Nov 2023
ORD00513,CUST1161,2023-07-11,d2a3d94a46d8e51e9cd2cf5a48f65716,79.0,Natural,Biotique,1,0,79.0,2023-07,Jul 2023
ORD00514,CUST1448,2023-08-01,c45c0847ebd8b7c4e33a2771bdca8d78,750.0,Makeup,Rimmel London,2,10,1350.0,2023-08,Aug 2023
ORD00515,CUST1853,2023-12-26,98f77830bf9481849c4247b2ee9a585b,1199.0,Makeup,Max Factor,1,0,1199.0,2023-12,Dec 2023
ORD00516,CUST1556,2023-10-09,578e2805601e2928d50841260ec98b86,495.0,Makeup,PAC,2,10,891.0,2023-10,Oct 2023
ORD00517,CUST1720,2023-08-30,e889ce90d63081f13ca11386c25a2c78,2300.0,Makeup,Smashbox,1,10,2070.0,2023-08,Aug 2023
ORD00518,CUST1309,2023-10-03,bf40f148fa9ab906ac330f0b5e658d6d,795.0,Makeup,MyGlamm,1,10,715.5,2023-10,Oct 2023
ORD00519,CUST1626,2023-12-07,f712c91685d9daf8eb0e864c0d017d5a,248.0,Natural,Dhathri,1,0,248.0,2023-12,Dec 2023
ORD00520,CUST1826,2023-04-22,679c76fc4865d7a818968e89cec63436,340.0,Natural,SOVA,2,0,680.0,2023-04,Apr 2023
ORD00521,CUST1669,2023-05-07,ebdfe66af7dee6e029f7b913b2a350f3,82.0,Skin,Spawake,1,0,82.0,2023-05,May 2023
ORD00522,CUST1541,2023-12-15,159541f9ba5a2243f769860d3bad1af5,236.0,Makeup,Lotus Make Up,2,0,472.0,2023-12,Dec 2023
ORD00523,CUST1008,2023-11-02,09d3b448a24a9e097b04ed0f871073a5,349.0,Natural,MESMARA,2,0,698.0,2023-11,Nov 2023
ORD00524,CUST1683,2023-02-11,3ed57b335cbfea416e88c7ef63c6098a,595.0,Makeup,Chambor,1,20,476.0,2023-02,Feb 2023
ORD00525,CUST1836,2023-09-27,1a6d87dc067f498af54b4b03fdc31889,270.0,Makeup,Nykaa Cosmetics,3,30,567.0,2023-09,Sep 2023
ORD00526,CUST1567,2023-08-17,c2d63a688927f97a4be0ed55a167a6c1,2350.0,Nykaa Luxe,Clinique,1,30,1645.0,2023-08,Aug 2023
ORD00527,CUST1306,2023-09-28,3a6407fa1e1ba2a577d4e60b504aae55,576.0,Health & Wellness,As-It-Is Nutrition,1,20,460.8,2023-09,Sep 2023
ORD00528,CUST1954,2023-12-27,d39a482011e096e8af8d02c39a770801,80.0,Skin,Olivia,1,10,72.0,2023-12,Dec 2023
ORD00529,CUST1679,2023-07-05,29fc2b3a6ceb24b488888662899c98b2,360.0,Natural,Silkberry,2,20,576.0,2023-07,Jul 2023
ORD00530,CUST1106,2023-02-09,cd4f0ca40ac7148d8874cad3924c0671,150.0,Makeup,Dazller Eterna,1,0,150.0,2023-02,Feb 2023
ORD00531,CUST1961,2023-10-16,18901030685191890103000000300000000000LCRP100IN,155.0,Brand,Lakme,1,10,139.5,2023-10,Oct 2023
ORD00532,CUST1899,2023-02-27,18901030685191890103000000300000000000LCRP100IN,375.0,Brand,Lakme,1,10,337.5,2023-02,Feb 2023
ORD00533,CUST1137,2023-02-01,fd955ee3b5b39b7c28f4bcc3aa7141ae,1900.0,Makeup,Lime Crime,1,10,1710.0,2023-02,Feb 2023
ORD00534,CUST1270,2023-10-08,0c8fde33a8dd668e9220f52d383ba806,695.0,Makeup,Deborah,1,20,556.0,2023-10,Oct 2023
ORD00535,CUST1118,2023-09-16,da9ee342d9efd5e5de815cf0c5a045e7,1800.0,Skin,Dermalogica,2,0,3600.0,2023-09,Sep 2023
ORD00536,CUST1911,2023-04-14,bb6f24059ebc1a764a00815b75deb271,2149.0,Makeup,Dermacol,2,0,4298.0,2023-04,Apr 2023
ORD00537,CUST1109,2023-10-21,3cd60a3c8eb928ff94a55e3ff5c929e0,94.0,Skin,Ponds,1,30,65.8,2023-10,Oct 2023
ORD00538,CUST1760,2023-10-02,54822a2fe4958ae2aacd71543c7e2d83,76.0,Natural,Nature's Essence,3,0,228.0,2023-10,Oct 2023
ORD00539,CUST1566,2023-03-18,db7949a2854c9549442a4811f756d746,509.0,Makeup,Kay Beauty,1,10,458.1,2023-03,Mar 2023
ORD00540,CUST1159,2023-03-26,2834a0ea729a7180883d58ac709d4ebf,3600.0,NFBA 2020 Nominees Online Sale,Estee Lauder,3,30,7560.0,2023-03,Mar 2023
ORD00541,CUST1278,2023-06-17,324109b6b77cbf327c96adf22927d5df,599.0,Makeup,Focallure,1,10,539.1,2023-06,Jun 2023
ORD00542,CUST1288,2023-09-24,1a7edb4f3f0709b6776bd1a54084df85,890.0,Skin,Clinique,1,10,801.0,2023-09,Sep 2023
ORD00543,CUST1619,2023-08-15,fd955ee3b5b39b7c28f4bcc3aa7141ae,1900.0,Makeup,Lime Crime,1,0,1900.0,2023-08,Aug 2023
ORD00544,CUST1215,2023-03-01,a95d8e01dba53433a09878545f0b6f7b,450.0,Skin,Goodcare,2,0,900.0,2023-03,Mar 2023
ORD00545,CUST1734,2023-12-15,288cef91a0c51eca48a45d99259e7049,629.0,Makeup,Nykaa Cosmetics,1,20,503.2,2023-12,Dec 2023
ORD00546,CUST1351,2023-04-16,d68d00dc92b849577e1afc761931979b,2625.0,Men's Store,Salvatore Ferragamo,1,10,2362.5,2023-04,Apr 2023
ORD00547,CUST1208,2023-10-26,e0750982df54c3f7c1e295a1456a3a90,191.0,Makeup,Kay Beauty,1,10,171.9,2023-10,Oct 2023
ORD00548,CUST1703,2023-09-08,ad673db4c998bbb622ac079eb0c9dc2f,260.0,Skin,Nivea,1,0,260.0,2023-09,Sep 2023
ORD00549,CUST1649,2023-02-16,4dc2511bbcf3b0e09194c32d1498f0f9,750.0,Natural,Aveda,1,0,750.0,2023-02,Feb 2023
ORD00550,CUST1873,2023-09-19,97e169c17f7d3e5c6c24a1a105132507,2100.0,Nykaa Luxe,Kiehl's,1,30,1470.0,2023-09,Sep 2023
ORD00551,CUST1270,2023-08-17,3dd83ec7d05a4106fbd33b0893afb785,230.0,Personal Care,The Body Care,2,0,460.0,2023-08,Aug 2023
ORD00552,CUST1517,2023-01-29,1ad885558d61ed6f63a2345519ae5015,600.0,Natural,APS COSMETOFOOD,1,10,540.0,2023-01,Jan 2023
ORD00553,CUST1500,2023-08-21,679c76fc4865d7a818968e89cec63436,340.0,Natural,SOVA,1,0,340.0,2023-08,Aug 2023
ORD00554,CUST1257,2023-03-09,48ec88e0fba1aec45ef083eecf257454,3310.0,Makeup,Huda Beauty,1,10,2979.0,2023-03,Mar 2023
ORD00555,CUST1927,2023-09-20,511b6c9bfcf9057394b3c8159378ae98,159.0,Natural,Biotique,2,30,222.6,2023-09,Sep 2023
ORD00556,CUST1929,2023-08-01,71a172d0371422a2cf363a0b75984631,810.0,Makeup,IsaDora,2,10,1458.0,2023-08,Aug 2023
ORD00557,CUST1866,2023-08-22,f7f76573099db0058ef5264c35d9d02e,539.0,Makeup,Nykaa Cosmetics,1,0,539.0,2023-08,Aug 2023
ORD00558,CUST1052,2023-10-16,5300011d515f36df2f6588f8d24e74dd,315.0,Men's Store,Neemli Naturals,1,10,283.5,2023-10,Oct 2023
ORD00559,CUST1094,2023-01-30,5357445d70d5722066b00be9b96ad43b,280.0,Natural,Nykaa Naturals,1,20,224.0,2023-01,Jan 2023
ORD00560,CUST1649,2023-10-14,0aa9cd5bbd0b260ba90061f33251c82c,1050.0,Makeup,Too Faced,1,10,945.0,2023-10,Oct 2023
ORD00561,CUST1433,2023-08-25,21071cc1f2597b8611ca7bf73af018e7,2100.0,Makeup,Smashbox,2,20,3360.0,2023-08,Aug 2023
ORD00562,CUST1849,2023-12-11,62a68cd49e6b8474d041884a2f2e4283,1200.0,Makeup,Physicians Formula,1,10,1080.0,2023-12,Dec 2023
ORD00563,CUST1283,2023-06-07,caf7f9e48f698921dbd4b216bfd7922a,1799.0,Makeup,theBalm,1,20,1439.2,2023-06,Jun 2023
ORD00564,CUST1045,2023-01-12,e74fad5f7158b5ac5669f4703e605fb4,1900.0,Makeup,Lime Crime,1,10,1710.0,2023-01,Jan 2023
ORD00565,CUST1003,2023-07-22,9e050cb5bfcb8d805e791e455a8790f9,275.0,Skin,Nivea,2,0,550.0,2023-07,Jul 2023
ORD00566,CUST1341,2023-05-11,92ba9135ac78e742ac259b01d1ad5570,494.0,Makeup,Faces Canada,1,0,494.0,2023-05,May 2023
ORD00567,CUST1789,2023-01-02,f61f3f3887c81a2406485d8f973facac,315.0,Makeup,DeBelle,1,0,315.0,2023-01,Jan 2023
ORD00568,CUST1133,2023-04-22,93a934484d8cf2f3c5e977ceeca32187,439.0,Makeup,Faces Canada,1,30,307.3,2023-04,Apr 2023
ORD00569,CUST1652,2023-10-24,1a7947fdf51b1f69d00e2933a039c816,1100.0,Makeup,Makeup Revolution,2,20,1760.0,2023-10,Oct 2023
ORD00570,CUST1268,2023-02-07,5c1831736371d86da36dc910e3f70958,45.0,Skin,Olivia,1,10,40.5,2023-02,Feb 2023
ORD00571,CUST1165,2023-01-24,499314d9ee2d70fb7a7363773c9d4b68,375.0,Natural,Lotus Herbals,1,0,375.0,2023-01,Jan 2023
ORD00572,CUST1759,2023-08-05,6b163a3de253aa623d26ef05b6ffd249,105.0,Natural,Close-Up,1,0,105.0,2023-08,Aug 2023
ORD00573,CUST1452,2023-06-26,e48d306dcc2db2502b75e7d13f1167e1,169.0,Brand,Nykaa Naturals,1,20,135.2,2023-06,Jun 2023
ORD00574,CUST1564,2023-12-25,48fe081684c8f6b1762d340c784b2eac,125.0,Personal Care,Nivea,1,10,112.5,2023-12,Dec 2023
ORD00575,CUST1722,2023-02-02,d7c4a6028a32983b520f8519a0c10ac1,225.0,Natural,Jovees,1,0,225.0,2023-02,Feb 2023
ORD00576,CUST1437,2023-10-05,8587595874b95bc415ee3d08084ac2be,175.0,Natural,Vedic Line,1,10,157.5,2023-10,Oct 2023
ORD00577,CUST1574,2023-01-31,4d4c84db642ee9efc089592d9b65348d,1499.0,Makeup,Paese Cosmetics,1,0,1499.0,2023-01,Jan 2023
ORD00578,CUST1009,2023-02-05,60abe57227855681c769cdcd3f45c0d1,1850.0,Makeup,Makeup Revolution,1,0,1850.0,2023-02,Feb 2023
ORD00579,CUST1114,2023-08-30,dd20f21f3906b29e73413d0435bc502d,650.0,Makeup,Nykaa Cosmetics,2,10,1170.0,2023-08,Aug 2023
ORD00580,CUST1077,2023-01-17,8a25d7d17555971297c563a2896acae1,129.0,Personal Care,Spawake,1,0,129.0,2023-01,Jan 2023
ORD00581,CUST1967,2023-05-27,3a6407fa1e1ba2a577d4e60b504aae55,576.0,Health & Wellness,As-It-Is Nutrition,3,30,1209.6,2023-05,May 2023
ORD00582,CUST1904,2023-07-29,1a7edb4f3f0709b6776bd1a54084df85,890.0,Skin,Clinique,1,0,890.0,2023-07,Jul 2023
ORD00583,CUST1707,2023-04-03,19afa069893b40a87c454f3462088624,2750.0,Makeup,Givenchy,1,0,2750.0,2023-04,Apr 2023
ORD00584,CUST1925,2023-03-11,77728fba1e361cc2b4c86217351d7bd2,155.0,Hair,Just Herbs,1,0,155.0,2023-03,Mar 2023
ORD00585,CUST1152,2023-11-25,49c08e34e7fba800a16132672c42b661,580.0,Makeup,Yves Rocher,1,20,464.0,2023-11,Nov 2023
ORD00586,CUST1558,2023-11-27,ec5e34500114440a135349d3977f0512,85.0,Personal Care,Nivea,1,10,76.5,2023-11,Nov 2023
ORD00587,CUST1036,2023-08-04,ec96ed3a148fcfbf7e62a85777f09427,119.0,Brand,Lotus Herbals,1,10,107.1,2023-08,Aug 2023
ORD00588,CUST1854,2023-07-11,38bf46435f734f5e0ab64b1ed8b2eb74,3360.0,Men's Store,Jean Paul Gaultier,1,0,3360.0,2023-07,Jul 2023
ORD00589,CUST1378,2023-07-15,bd6a10b14b3ba5ca5ebafce8062d2fc2,378.0,Skin,KOCOSTAR,2,0,756.0,2023-07,Jul 2023
ORD00590,CUST1596,2023-08-18,a5cab3bcb0bb2d25775ae65ad939de40,699.0,Makeup,Paese Cosmetics,1,10,629.1,2023-08,Aug 2023
ORD00591,CUST1565,2023-07-13,18901030728867890103000000300000000000VHWF1R8IN,135.0,Skin,Vaseline,2,20,216.0,2023-07,Jul 2023
ORD00592,CUST1151,2023-07-12,a7d097919716b0811d97b1d7c0727011,191.0,Makeup,Kay Beauty,1,20,152.8,2023-07,Jul 2023
ORD00593,CUST1440,2023-02-11,e20d83ae09d2074bdfcb45f35db7f460,90.0,Personal Care,The Body Care,1,0,90.0,2023-02,Feb 2023
ORD00594,CUST1130,2023-12-16,1a7edb4f3f0709b6776bd1a54084df85,890.0,Skin,Clinique,1,10,801.0,2023-12,Dec 2023
ORD00595,CUST1042,2023-12-05,9bc3c17f7e6df8549ae57ce60f195bc2,750.0,Makeup,L'Oreal Paris,1,30,525.0,2023-12,Dec 2023
ORD00596,CUST1315,2023-10-04,b77f3da33be6e65f6183da6ada8c07ca,600.0,Makeup,ETUDE HOUSE,1,0,600.0,2023-10,Oct 2023
ORD00597,CUST1373,2023-03-10,4d93f6318756ea6c313226eab7637da3,4122.0,Men's Store,Issey Miyake,1,20,3297.6,2023-03,Mar 2023
ORD00598,CUST1920,2023-12-01,c37278058dc2fe96905336994246e4ed,299.0,Skin,Olay,1,0,299.0,2023-12,Dec 2023
ORD00599,CUST1955,2023-06-28,18901030685191890103000000300000000000LCRP100IN,675.0,Brand,Lakme,1,30,472.5,2023-06,Jun 2023
ORD00600,CUST1815,2023-03-02,539af8c5ee5d6e49feebd836b54ad75c,85.0,Natural,Vaadi Herbals,1,20,68.0,2023-03,Mar 2023
ORD00601,CUST1995,2023-04-02,18901030685191890103000000300000000000LCRP100IN,499.0,Brand,Lakme,2,30,698.6,2023-04,Apr 2023
ORD00602,CUST1881,2023-10-03,b3c24d8b5c415e270330cf0fb9d84a57,76.0,Hair,BBlunt,2,10,136.8,2023-10,Oct 2023
ORD00603,CUST1040,2023-07-21,dcec4277b184c53e0fa54828aeb8b260,209.0,Personal Care,Head & Shoulders,2,0,418.0,2023-07,Jul 2023
ORD00604,CUST1920,2023-09-28,15496cfbe7ee2e663d978725a25764d6,5800.0,Skin,L'Occitane,2,30,8120.0,2023-09,Sep 2023
ORD00605,CUST1366,2023-03-07,a9f0efd23c20338908f52a330f014bcf,45.0,Skin,Denver,1,0,45.0,2023-03,Mar 2023
ORD00606,CUST1215,2023-04-25,dbd95d9ccb304445bb727ff6a1b5093c,95.0,Natural,Aroma Magic,1,0,95.0,2023-04,Apr 2023
ORD00607,CUST1698,2023-01-02,679065fea02ed6e1ceaafec36f1673af,3150.0,Nykaa Luxe,Chopard,2,20,5040.0,2023-01,Jan 2023
ORD00608,CUST1255,2023-01-12,07214e6e1550eb2972c848e7c2517f55,1400.0,Makeup,NYX Professional Makeup,1,20,1120.0,2023-01,Jan 2023
ORD00609,CUST1682,2023-06-02,2a9538d9eaf3839613e29754f1dd575c,337.0,Health & Wellness,MuscleBlaze,1,30,235.9,2023-06,Jun 2023
